"","date_name","deeper_count"
"667",2020-08-31,1
"668",2020-09-03,1
"669",2020-09-07,1
"670",2020-09-08,1
"671",2020-09-15,1
"672",2020-09-23,1
"673",2020-09-28,1
"674",2020-10-04,1
"675",2020-10-19,1
"676",2020-11-19,1
"677",2020-11-23,1
"678",2020-11-26,1
"679",2020-12-07,1
"680",2020-12-08,1
"681",2020-12-10,1
"682",2020-12-14,1
"683",2020-12-18,1
"684",2020-12-24,1
"685",2021-01-01,1
"686",2021-04-03,1
"687",2021-04-06,1
"688",2021-04-07,1
"689",2021-04-12,1
"690",2021-04-14,1
"691",2021-04-15,1
"692",2021-04-29,1
"693",2021-05-04,1
"694",2021-05-17,1
"695",2021-06-21,1
"696",2021-06-28,1
"697",2021-07-07,1
"698",2020-08-03,1
"699",2020-10-09,1
"700",2019-08-05,1
"701",2021-04-30,1
"702",2019-09-18,1
"703",2019-04-12,1
"704",2020-04-03,1
"705",2019-10-28,1
"706",2021-03-03,1
"707",2019-11-19,1
"708",2019-08-13,1
"709",2019-09-25,1
"710",2020-12-15,1
"711",2019-02-21,1
"712",2019-10-29,1
"713",2019-04-17,1
"714",2019-07-18,1
"715",2019-09-10,1
"716",2019-09-26,1
"717",2020-08-25,1
"718",2019-08-26,1
"719",2020-06-01,1
"720",2019-06-11,1
