it	post	likelihood	prior	r0	a	p	
24100	-34.7679871693266	-31.3411921321211	-3.42679503720549	0.205246539730576	0.0705284002237035	0.192481641746724	
24200	-36.1263760329832	-32.7633278052041	-3.36304822777909	0.141398271434006	0.158952915272677	0.143795303051951	
24300	-35.2111441818676	-31.7832164287919	-3.42792775307576	0.206365080652756	0.0883699318626909	0.195243617862839	
24400	-33.5291695293766	-30.1217798941958	-3.40738963518078	0.185864181062204	0.0191202503163382	0.171313091006862	
24500	-34.0889791494776	-30.6867893893751	-3.40218976010255	0.180622194418681	0.0937437839573264	0.173641967629479	
24600	-33.6367071985324	-30.2220035055956	-3.41470369293684	0.193176083574069	0.0282246844144552	0.17826090969407	
24700	-34.5378610425218	-31.1220015508988	-3.415859491623	0.194290637904775	0.0951078540412694	0.185615115816747	
24800	-33.8164082288638	-30.3945308658085	-3.42187736305532	0.200350136421618	0.0268344367621452	0.184097366227146	
24900	-34.0846034560515	-30.6932758018985	-3.39132765415301	0.169781823484224	0.0666400331072523	0.161759844413448	
25000	-33.889396943281	-30.4795248443011	-3.40987209897992	0.1883290910162	0.06226036460139	0.177349953587811	
25100	-35.5020049483213	-32.1030307620615	-3.39897418625981	0.177239955142138	0.205233973287976	0.181361574448957	
25200	-41.1015832226905	-37.7540270228907	-3.34755619979985	0.126031800033522	0.0124383890535669	0.119207210243535	
25300	-35.8772929416442	-32.5128597392742	-3.36443320237003	0.142659986922514	0.223423028714025	0.150334061423122	
25400	-33.8357538553802	-30.4356065585125	-3.40014729686772	0.17860542586073	0.0604066358413534	0.168850338392624	
25500	-34.4667353930443	-31.0557695114918	-3.41096588155254	0.189386602025476	0.105501969973555	0.182393190036108	
25600	-33.5752935272032	-30.1693986409214	-3.40589488628176	0.184368112459776	0.0250903298845501	0.170591275312305	
25700	-35.5967479284756	-32.2263981168081	-3.3703498116675	0.148780508134511	0.0955796361900879	0.145535369436654	
25800	-34.6621584237413	-31.2761828374183	-3.38597558632299	0.164324841462073	0.159448212408459	0.165112068829462	
25900	-33.7486505250305	-30.323630001463	-3.42502052356744	0.203496130555865	0.0123839642386895	0.185307345201177	
26000	-34.7356070533265	-31.3367573756817	-3.39884967764477	0.177203968865794	0.156257851165718	0.176522947056476	
26100	-33.4197027605148	-30.0094445023849	-3.41025825812989	0.188734581321475	0.00318149956874675	0.172278226037414	
