it	post	likelihood	prior	r0	a	p	
110300	-401.393717210587	-397.905795013121	-3.48792219746592	0.266079883026097	0.252463162108326	0.249731205968633	
110400	-401.48803865041	-397.980491232024	-3.50754741838551	0.285831233402852	0.196244125487281	0.261511654590216	
110500	-402.330716011096	-398.862979362648	-3.46773664844816	0.245693163108219	0.322446628520267	0.237782890854761	
110600	-405.863221139684	-402.424238521814	-3.43898261787027	0.216492800461266	0.439588719210586	0.220582694364534	
110700	-401.973233865746	-398.479584697815	-3.49364916793048	0.271982054673273	0.169403104158117	0.248791181084016	
110800	-402.870813736462	-399.396840747186	-3.4739729892767	0.252198800193284	0.223858385905622	0.236523234584386	
110900	-402.738022436513	-399.266298623353	-3.47172381316008	0.249893778562684	0.247551367874256	0.236201162647873	
111000	-401.422482993415	-397.9321755253	-3.49030746811414	0.268512655086954	0.232889170409182	0.250336218615362	
111100	-401.457300872421	-397.961491408546	-3.4958094638756	0.274075394421955	0.205155187565835	0.25286791018808	
111200	-401.628725281667	-398.120747690496	-3.50797759117108	0.286314663775404	0.166913868184203	0.259848689691748	
111300	-402.02287944285	-398.552184617292	-3.47069482555844	0.248601995390048	0.337403014115991	0.241266960381861	
111400	-402.329498632418	-398.807963809813	-3.52153482260407	0.299950543223088	0.110139168566094	0.266410059388816	
111500	-401.521661989021	-398.018414306741	-3.50324768228049	0.28155935014612	0.181497071962802	0.257142541191677	
111600	-403.915922312801	-400.460610492319	-3.45531182048156	0.232610289091384	0.485366910998711	0.238163276958153	
111700	-402.184157492042	-398.671171830828	-3.51298566121358	0.291397747211298	0.113391184457577	0.260122070946318	
111800	-402.379672615706	-398.899003400862	-3.48066921484443	0.25892885999768	0.208196372701788	0.240950654598412	
111900	-402.410962497463	-398.945690588757	-3.46527190870574	0.243059576703375	0.37113496295642	0.238959589986507	
112000	-401.846432306933	-398.351723023304	-3.49470928362865	0.27303433265551	0.173968258267267	0.24992717150599	
112100	-402.756786390556	-399.288489244146	-3.46829714640978	0.245833388259775	0.433620099001566	0.245861312974502	
112200	-401.606622220086	-398.120082393238	-3.48653982684784	0.264453362943745	0.335510865808466	0.254319551087435	
112300	-401.46162708989	-397.954865344822	-3.50676174506815	0.285036514168746	0.200800747354513	0.261209412359185	
112400	-402.85705989423	-399.396824207016	-3.46023568721368	0.237950558411098	0.390256993239744	0.235940357246837	
112500	-401.464513426108	-397.96223996324	-3.50227346286776	0.280568483593083	0.190448458096945	0.256982277853693	
112600	-402.861970061782	-399.396476671533	-3.46549339024966	0.243537238408021	0.29411754212342	0.234044432032181	
112700	-401.962679337165	-398.447015239954	-3.51566409721056	0.29404770685374	0.136208779527804	0.263702008380216	
112800	-402.566339826697	-399.043580855626	-3.52275897107123	0.300995031967901	0.219231797242535	0.274957818719059	
112900	-401.671294513124	-398.165130954303	-3.50616355882151	0.284296168731667	0.262207509856669	0.265022744947992	
113000	-402.352219517786	-398.882696423496	-3.46952309429034	0.247559317620613	0.296698658913376	0.237576941808045	
113100	-401.599077871605	-398.103293389541	-3.49578448206491	0.273786961259462	0.307861854322257	0.259928222213054	
113200	-402.217996457468	-398.750135316638	-3.46786114082925	0.245731600597643	0.348113209428268	0.23960223823553	
113300	-401.294963946677	-397.796581322288	-3.49838262438844	0.276569176083573	0.240758013841694	0.257332846880438	
113400	-402.238565513726	-398.715412962696	-3.52315255103004	0.301479454105862	0.17289923392236	0.271967648813653	
113500	-401.667179715697	-398.18998127571	-3.47719843998645	0.255137520944842	0.32780873780139	0.246050955104805	
113600	-401.942531364851	-398.424969253599	-3.51756211125119	0.295843714280196	0.197368068480866	0.26938276672866	
113700	-401.411834405777	-397.907256611975	-3.50457779380142	0.282843877878182	0.205080337682741	0.259788767404744	
113800	-402.833854433491	-399.373310323631	-3.46054410986025	0.238304966446154	0.378290157252924	0.235401863875073	
113900	-402.543881822233	-399.067694617253	-3.47618720498068	0.253790924791389	0.417768833343869	0.251481697192018	
114000	-402.529501202173	-399.04242623854	-3.48707496363379	0.264777856469296	0.393314369372094	0.258887123260759	
