it	post	likelihood	prior	r0	a	p	
160900	-285.80697751449	-282.504918859805	-3.30205865468486	0.0792642993759346	0.504128775256684	0.0989238819913482	
161000	-285.226184551071	-281.91052215243	-3.31566239864173	0.0928249701205623	0.512601662590166	0.115324136405393	
161100	-286.16210885595	-282.862060823081	-3.30004803286919	0.077161888079716	0.522018886776639	0.0974232931832887	
161200	-284.717169544734	-281.405652408525	-3.31151713620898	0.0884532644133997	0.55502172873821	0.112896274699118	
161300	-284.572895446756	-281.273094151223	-3.29980129553335	0.0761239197291416	0.656315412814727	0.103988436460951	
161400	-289.47404642761	-286.184552653052	-3.28949377455779	0.0631036941893381	0.986555033409966	0.1070743963514	
161500	-285.897554383074	-282.603993136466	-3.29356124660753	0.0688112365733814	0.803291209391316	0.103376560603732	
161600	-286.254583297693	-282.962695356285	-3.29188794140786	0.0677020110283029	0.729699140856972	0.0973080813305487	
161700	-284.279417250401	-280.974089280128	-3.30532797027315	0.0820722621493023	0.588571478263473	0.107277625499031	
161800	-285.4691027639	-282.162883586366	-3.30621917753386	0.0836258189193886	0.462543493253177	0.101664632047416	
161900	-284.620524201058	-281.319771536659	-3.30075266439912	0.0768793570529651	0.685518949036485	0.106793947002535	
162000	-284.320234510696	-281.014070427835	-3.30616408286118	0.0828580465447139	0.597061155620029	0.108774447360867	
162100	-284.396736029619	-281.087813834686	-3.3089221949333	0.0860302342753839	0.523131811153142	0.108021832491311	
162200	-284.942768353864	-281.641870693051	-3.30089766081289	0.0768095735646766	0.716164932050741	0.108676830632202	
162300	-285.217476553812	-281.900536300738	-3.31694025307394	0.0943157456535827	0.4692294154549	0.114273680396844	
162400	-284.414277070867	-281.112570708738	-3.30170636212953	0.0781241441890579	0.641652825404888	0.105637997894654	
162500	-285.086303938655	-281.777584519604	-3.30871941905054	0.0851975014712643	0.632185317855327	0.113948599649722	
162600	-285.582305532856	-282.279703149241	-3.30260238361556	0.0783695804793369	0.736094686505383	0.112075887955528	
162700	-285.05541011943	-281.745751100508	-3.30965901892256	0.0862391740735601	0.615827678865752	0.114161851796528	
162800	-286.357620406357	-283.053857617429	-3.30376278892745	0.0811951603461037	0.456946907774544	0.0985611751332731	
162900	-286.721223144832	-283.39715325903	-3.3240698858019	0.101671694265677	0.418226096150464	0.119237097682462	
163000	-285.176348318271	-281.867022956924	-3.30932536134731	0.0858287348691355	0.628171995468437	0.114470385192276	
163100	-284.44179414908	-281.134894124822	-3.30690002425843	0.0835328694712351	0.60721142750699	0.110251366668503	
163200	-284.867702530712	-281.568502014765	-3.29920051594685	0.075770468171684	0.617482238844968	0.101192623002775	
163300	-284.989094383496	-281.675163852728	-3.31393053076818	0.0910008872114102	0.530286216689273	0.114329167847227	
163400	-286.000266829657	-282.678995696301	-3.32127113335571	0.0988305208925138	0.428249054751358	0.116746662093292	
163500	-285.227489892407	-281.931738962769	-3.29575092963781	0.0714631860516946	0.743521000025793	0.103255932261146	
163600	-285.557123751863	-282.254673587982	-3.30245016388068	0.0782136087398956	0.736604227800853	0.111901732563766	
163700	-285.116885860259	-281.803475146366	-3.31341071389257	0.0909809898864458	0.425698909419588	0.107867206201381	
163800	-284.959189512717	-281.648565215614	-3.31062429710254	0.0873392996005694	0.593526967079378	0.114046969160948	
163900	-284.902434708985	-281.588038293573	-3.31439641541217	0.0915971192996929	0.505107892188243	0.113418440231667	
164000	-285.836430777196	-282.532094247657	-3.30433652953819	0.0817093356978129	0.469801584002562	0.0998638432948207	
164100	-287.811923017698	-284.489844818117	-3.32207819958124	0.0991777150798569	0.524758668849244	0.123513853383116	
164200	-284.726373526375	-281.413774424965	-3.31259910140994	0.0899775742273758	0.468593850545585	0.109293256561653	
164300	-284.889386060719	-281.589533309882	-3.29985275083655	0.0765335265360753	0.599265901208855	0.101071985610928	
164400	-284.384131983464	-281.080966311611	-3.30316567185294	0.0796002739761005	0.6390260836808	0.107346413980377	
164500	-285.293754746029	-281.992401972872	-3.30135277315742	0.0783637259807418	0.541372510930523	0.0999552775318975	
164600	-288.871083484168	-285.584284608403	-3.28679887576408	0.0606449280958603	0.962322344072163	0.101561930265668	
