it	post	likelihood	prior	r0	a	p	
13100	-109.628056545974	-106.185703265258	-3.44235328071675	0.220828242171559	0.0168068228289482	0.199001480880154	
13200	-111.030473271759	-107.567662277283	-3.4628109944764	0.241266609048474	0.0644348185509446	0.21794349802111	
13300	-111.892421067149	-108.470206362551	-3.42221470459879	0.200683532133702	0.0388491090387109	0.18367968763599	
13400	-110.004192511007	-106.544951916868	-3.45924059413866	0.23771138726734	0.0334085994865748	0.213381655607403	
13500	-109.545903374791	-106.100677442097	-3.44522593269394	0.223697071569044	0.0323571512242782	0.202117100013291	
13600	-111.271427696187	-107.82095521473	-3.45047248145704	0.228868065439169	0.127113979682327	0.21150861680687	
13700	-113.472329884075	-109.993710368885	-3.47861951519	0.257080354373906	0.0557397835887971	0.229926002374837	
13800	-109.815726840879	-106.36084506598	-3.45488177489915	0.23334991470911	0.0405807622475548	0.210299580450544	
13900	-110.344746843848	-106.884588043505	-3.46015880034323	0.23862379945815	0.0476963025052102	0.214897191766458	
14000	-110.309862378582	-106.844438832004	-3.46542354657783	0.243898243587468	0.0183127914089712	0.217439512142793	
14100	-110.264169251637	-106.797108599439	-3.46706065219773	0.245536830266942	0.00625670952722396	0.218059707224052	
14200	-110.307659889026	-106.874666923452	-3.4329929655737	0.211415684306998	0.103590605733916	0.195837933833294	
14300	-109.977880700454	-106.540874281199	-3.43700641925513	0.215480215577413	0.0227045326028021	0.194982715335887	
14400	-110.723723954407	-107.292704109266	-3.43101984514117	0.209495051288982	0.0152817111229526	0.189752654069872	
14500	-110.466536132429	-107.019321700136	-3.44721443229308	0.22563537050039	0.105295388284139	0.207632445215627	
14600	-110.391800110157	-106.961222340591	-3.43057776956627	0.209024785328661	0.0766264169709759	0.192451938515091	
14700	-110.714055948265	-107.286517313961	-3.42753863430364	0.205987199619417	0.0745767866028472	0.189835701328917	
14800	-109.441216913335	-105.989579684019	-3.45163722931625	0.230112660089512	0.0137333755148573	0.206277025275275	
14900	-109.521750455752	-106.064025103528	-3.45772535222493	0.236201708419253	0.00187653717584912	0.210478685039103	
