it	post	likelihood	prior	r0	a	p	
126900	-68.4178935490442	-65.1797551779647	-3.23813837107956	0.00768628975376401	1.33629750632688	0.0169167087084632	
127000	-68.0466782302366	-64.8068762353312	-3.23980199490539	0.011135276313872	1.19524829159497	0.0220341697118172	
127100	-69.3480638218542	-66.1040359300212	-3.24402789183305	0.00827744748443451	1.6868205684005	0.0237695951525779	
127200	-69.4083926938004	-66.1644109695248	-3.24398172427554	0.00843190350569871	1.67488474654972	0.0239787155297026	
127300	-67.7960947764263	-64.5560812756972	-3.24001350072909	0.00850370258092966	1.41323543328333	0.0197868816902235	
127400	-69.0947746477166	-65.849871544325	-3.2449031033916	0.00678259264677678	1.82191572505987	0.0217722170110853	
127500	-67.8571376944898	-64.617859641553	-3.23927805293676	0.0105602419283232	1.19951530292171	0.0209752041974621	
127600	-67.7821842258604	-64.5423771136377	-3.23980711222264	0.00858840796165254	1.3924854083453	0.0196749525154489	
127700	-71.5090531630073	-68.2661201819156	-3.24293298109171	0.0180070958659061	0.824895026907391	0.02764909488256	
127800	-67.7825947225446	-64.5438018511114	-3.23879287143322	0.00962623475119387	1.23636648962281	0.019651566443825	
127900	-70.1598691185772	-66.9217064217252	-3.23816269685197	0.0147730655875049	0.610901803197405	0.0199940682076693	
128000	-69.9830263792192	-66.7419594596143	-3.24106691960489	0.0163474936690173	0.799474794743648	0.024743715812177	
128100	-67.8589371313784	-64.6202953959948	-3.23864173538364	0.00883220536634243	1.28731533188845	0.0187243959734651	
128200	-69.788389749794	-66.5427036967757	-3.24568605301829	0.00471417797729457	1.9722195031122	0.0172192618123679	
128300	-69.2137958691677	-65.9749600480609	-3.23883582110682	0.0144012765120706	0.763009619340366	0.0213490555245918	
128400	-68.8549593686393	-65.6171785602891	-3.23778080835025	0.0128098060283801	0.830346448556585	0.0198293623188737	
128500	-68.4511808606723	-65.2141522230365	-3.23702863763584	0.00922754021361385	1.12048839561182	0.0173721364608446	
128600	-68.17323568444	-64.9314326942582	-3.24180299018173	0.00838737150654282	1.54220572405036	0.0215206005988858	
128700	-68.0761204343682	-64.8382373686105	-3.23788306575764	0.0107352130394437	1.06058724483016	0.0193623976189751	
128800	-68.4613590214148	-65.2239058355332	-3.23745318588159	0.00828303143381988	1.23665098140488	0.016944297983295	
128900	-68.528221238385	-65.2848154622247	-3.24340577616031	0.00699268914759244	1.72565702351282	0.0207683368655088	
129000	-67.9670742940122	-64.7266034982013	-3.24047079581089	0.00754928098991597	1.5098270511721	0.0189263389484197	
129100	-68.2379880192353	-65.0006247659067	-3.23736325332861	0.0101831580884763	1.06362296340528	0.0184162991089229	
129200	-67.7825462018102	-64.5427488883374	-3.23979731347281	0.00945270252413963	1.32823075931526	0.0206260071507798	
129300	-68.1659638418754	-64.9259476503401	-3.24001619153531	0.0114001752249888	1.19099874992396	0.0224831556352421	
129400	-69.5734059548941	-66.3314876639811	-3.24191829091296	0.0123649953864506	1.26725445967174	0.0257071145378512	
129500	-68.0322211030378	-64.7934190557656	-3.23880204727222	0.0114941432047644	1.07557220759342	0.0209252706994405	
129600	-67.84682642609	-64.6073505881096	-3.2394758379804	0.0103717092517755	1.23130033134955	0.0210754782344014	
129700	-68.7643432882718	-65.5277028924539	-3.23664039581797	0.00896933253854598	1.10882253590978	0.0167555565704685	
129800	-67.9535112284214	-64.7124107928265	-3.24110043559491	0.00830386283807372	1.50152899126994	0.020658052367811	
129900	-69.5040741120606	-66.2633363733199	-3.24073773874066	0.0152494693081817	0.890465410193494	0.0244684070673446	
130000	-68.9529334647473	-65.7133815432707	-3.23955192147663	0.014287817431613	0.864925181306964	0.0225755907079464	
130100	-68.6420958499133	-65.4030391425381	-3.23905670737515	0.013450812101365	0.903578339167937	0.0218029102858952	
130200	-70.0471123130907	-66.8108376421588	-3.23627467093194	0.0121893652621665	0.715776427532613	0.0175897982296084	
130300	-67.8630153228036	-64.6237528270847	-3.23926249571893	0.0082681652810433	1.3762778962963	0.018724765898147	
130400	-68.5303836312229	-65.2909767252179	-3.23940690600508	0.0131950744800261	0.968318679602884	0.0223152260197106	
130500	-69.9736152153726	-66.7380581497092	-3.23555706566345	0.010541038112714	0.835751320910707	0.0164070317904945	
130600	-67.9426023477854	-64.7020949856886	-3.24050736209686	0.00764235400594686	1.50607980480424	0.0191016834870987	
130700	-69.3871509789185	-66.1475104646997	-3.23964051421876	0.015171266645194	0.767544314661131	0.022538383131104	
130800	-69.0658808793436	-65.8259404998946	-3.239940379449	0.0145383329223833	0.880729280528681	0.0231984031332603	
130900	-68.9471388648008	-65.7068441257696	-3.24029473903121	0.013946103397756	0.98234509564943	0.0237856395670758	
131000	-69.7507900564839	-66.5118525896142	-3.23893746686963	0.0151709213946006	0.669764029537396	0.0212466929013235	
131100	-67.9921321471015	-64.7533340204019	-3.23879812669964	0.0113158917427054	1.09166008979089	0.0208326760386097	
131200	-68.2266685710582	-64.9844312658166	-3.24223730524159	0.00775333278812383	1.60999045057695	0.0209892769514412	
131300	-69.3874647834443	-66.1514916119967	-3.23597317144758	0.0103564472403386	0.904775995318847	0.0168510344797973	
131400	-68.8678852938894	-65.6310768681322	-3.23680842575724	0.0112930219434193	0.893507427512738	0.0182250298648878	
131500	-69.3673096746698	-66.1215791242726	-3.24573055039727	0.00519001414067958	1.95022614370107	0.0185872710055554	
131600	-68.9261452218234	-65.6813971508941	-3.24474807092925	0.00640715510584499	1.8339732617839	0.0207893633480155	
131700	-69.7977347678594	-66.5620838150864	-3.23565095277295	0.0104171112645409	0.861419213819388	0.0164827225279467	
131800	-68.3952249168315	-65.1530826483316	-3.24214226849989	0.00870512409135615	1.54360086873646	0.0223461155380615	
131900	-68.3671822311256	-65.1257079365695	-3.24147429455607	0.00972643277607774	1.42998150906067	0.0228694486414228	
132000	-68.4261525318166	-65.1834483129333	-3.24270421888328	0.00788972463458861	1.63039063110489	0.0216944480145618	
